6.235	3.026	3.703	1.307	4.204
4.508	2.238	2.778	1.084	3.482
3.363	1.694	2.131	0.895	2.889
2.581	1.311	1.671	0.742	2.411
2.029	1.036	1.335	0.618	2.028
1.627	0.834	1.086	0.519	1.72
1.327	0.682	0.897	0.439	1.472
1.097	0.566	0.751	0.375	1.272
0.921	0.476	0.636	0.323	1.108
0.782	0.405	0.544	0.279	0.972
0.669	0.347	0.469	0.241	0.853
0.573	0.298	0.406	0.21	0.753
0.494	0.257	0.353	0.183	0.669
0.433	0.243	0.331	0.199	0.704
0.378	0.264	0.353	0.231	0.823
0.332	0.272	0.363	0.218	0.789
0.293	0.245	0.327	0.197	0.722
0.254	0.221	0.296	0.18	0.662
0.223	0.2	0.268	0.164	0.609
0.202	0.18	0.243	0.151	0.563
0.178	0.164	0.222	0.138	0.52
0.157	0.15	0.203	0.127	0.483
0.134	0.135	0.184	0.117	0.448
0.114	0.121	0.167	0.107	0.415
0.099	0.111	0.153	0.094	0.382
0.086	0.098	0.135	0.086	0.353
0.075	0.087	0.121	0.077	0.322
0.067	0.08	0.111	0.068	0.296
0.062	0.073	0.102	0.061	0.271
0.057	0.067	0.094	0.056	0.244
0.071	0.117	0.148	0.194	0.459
0.066	0.167	0.207	0.532	1.022
0.052	0.178	0.221	0.701	1.32
0.047	0.168	0.209	0.656	1.252
0.042	0.158	0.197	0.602	1.17
0.04	0.149	0.186	0.544	1.083
0.039	0.14	0.175	0.487	0.996
0.037	0.132	0.165	0.433	0.912
0.036	0.122	0.153	0.383	0.834
0.033	0.111	0.141	0.339	0.76
0.032	0.101	0.13	0.301	0.692
0.031	0.093	0.12	0.266	0.63
0.03	0.085	0.111	0.236	0.573
0.029	0.078	0.102	0.21	0.522
0.028	0.071	0.091	0.187	0.476
0.026	0.064	0.082	0.167	0.434
0.025	0.058	0.076	0.148	0.394
0.024	0.053	0.07	0.131	0.356
0.023	0.047	0.063	0.116	0.319
0.022	0.042	0.058	0.103	0.292
0.021	0.038	0.053	0.092	0.265
0.02	0.031	0.045	0.083	0.241
0.02	0.029	0.042	0.075	0.219
0.02	0.025	0.039	0.064	0.199
0.019	0.025	0.037	0.055	0.183
0.019	0.024	0.036	0.045	0.163
0.019	0.023	0.035	0.041	0.151
0.043	0.022	0.038	0.035	0.149
0.06	0.021	0.046	0.031	0.16
0.07	0.018	0.054	0.029	0.214
4.332	0.016	0.092	0.027	0.261
19.861	0.014	0.164	0.025	0.248
19.93	0.012	0.339	0.023	1.337
10.53	0.012	0.481	0.019	3.236
5.547	0.012	0.422	0.017	2.916
3.237	0.011	0.35	0.016	2.472
2.07	0.011	0.283	0.016	2.06
1.415	0.011	0.23	0.015	1.721
1.015	0.011	0.19	0.014	1.451
0.757	0.011	0.159	0.013	1.235
0.583	0.011	0.135	0.012	1.059
0.46	0.01	0.116	0.011	0.913
0.371	0.01	0.1	0.01	0.79
0.305	0.01	0.088	0.01	0.69
0.255	0.01	0.078	0.01	0.606
0.215	0.01	0.07	0.01	0.536
0.184	0.009	0.063	0.01	0.476
0.159	0.009	0.057	0.01	0.424
0.138	0.009	0.052	0.01	0.38
0.121	0.009	0.048	0.009	0.342
0.108	0.009	0.044	0.009	0.308
0.095	0.009	0.041	0.009	0.279
0.086	0.009	0.038	0.009	0.254
0.078	0.009	0.036	0.009	0.233
0.07	0.008	0.033	0.009	0.213
0.064	0.008	0.031	0.009	0.196
0.059	0.008	0.03	0.009	0.182
0.055	0.008	0.028	0.009	0.169
0.047	0.008	0.027	0.009	0.158
0.037	0.008	0.026	0.009	0.147
0.034	0.008	0.025	0.009	0.138
0.031	0.008	0.024	0.008	0.13
0.029	0.008	0.023	0.008	0.122
0.028	0.008	0.022	0.008	0.114
0.027	0.008	0.021	0.008	0.107
0.026	0.008	0.02	0.008	0.102
0.025	0.008	0.02	0.008	0.097
0.024	0.008	0.019	0.008	0.092
0.024	0.008	0.019	0.008	0.089
0.022	0.008	0.018	0.008	0.085
0.021	0.008	0.018	0.008	0.082
0.021	0.008	0.017	0.008	0.08
0.021	0.008	0.017	0.008	0.078
0.02	0.008	0.017	0.008	0.075
0.02	0.008	0.017	0.008	0.073
0.019	0.008	0.016	0.008	0.071
0.018	0.008	0.015	0.008	0.07
0.018	0.008	0.015	0.008	0.068
0.018	0.008	0.015	0.008	0.067
0.018	0.008	0.015	0.008	0.066
0.018	0.007	0.014	0.008	0.064
0.017	0.007	0.014	0.008	0.063
0.017	0.007	0.014	0.008	0.061
0.017	0.007	0.014	0.008	0.06
0.017	0.007	0.014	0.008	0.058
0.017	0.007	0.014	0.008	0.057
0.017	0.007	0.013	0.008	0.055
0.016	0.007	0.013	0.008	0.054
0.016	0.007	0.013	0.008	0.053
0.016	0.007	0.013	0.008	0.051
0.016	0.007	0.013	0.008	0.05
0.016	0.007	0.013	0.008	0.049
0.016	0.007	0.012	0.008	0.048
0.016	0.007	0.012	0.008	0.048
0.016	0.007	0.012	0.007	0.047
0.016	0.007	0.012	0.007	0.046
0.016	0.007	0.012	0.007	0.046
0.015	0.007	0.012	0.007	0.045
0.015	0.007	0.012	0.007	0.044
0.015	0.007	0.012	0.007	0.044
0.015	0.007	0.012	0.007	0.043
0.015	0.007	0.012	0.007	0.043
0.015	0.007	0.012	0.007	0.042
0.015	0.007	0.012	0.007	0.042
0.015	0.007	0.012	0.007	0.042
0.015	0.007	0.011	0.007	0.041
0.015	0.007	0.011	0.007	0.041
0.015	0.007	0.011	0.007	0.04
0.015	0.007	0.011	0.007	0.04
0.015	0.007	0.011	0.007	0.04
0.015	0.007	0.011	0.007	0.039
0.015	0.007	0.011	0.007	0.039
0.015	0.007	0.011	0.007	0.039
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.038
0.015	0.007	0.011	0.007	0.037
0.015	0.007	0.011	0.007	0.037
0.015	0.007	0.011	0.007	0.037
0.015	0.007	0.01	0.007	0.037
0.015	0.007	0.01	0.007	0.037
0.015	0.007	0.01	0.007	0.037
0.014	0.007	0.01	0.007	0.036
0.014	0.007	0.01	0.007	0.036
0.014	0.007	0.01	0.007	0.036
0.014	0.007	0.01	0.007	0.035
0.014	0.007	0.01	0.007	0.035
0.014	0.007	0.01	0.007	0.035
0.014	0.007	0.01	0.007	0.035
0.014	0.057	0.067	0.07	0.169
0.014	0.066	0.081	0.097	0.23
0.014	0.065	0.08	0.103	0.241
0.144	0.191	0.213	0.284	0.552
0.203	0.478	0.544	0.802	1.537
0.227	0.607	0.701	1.054	2.075
0.212	0.579	0.67	0.985	1.976
0.191	0.547	0.635	0.898	1.844
0.167	0.512	0.594	0.803	1.696
44.411	30.178	31.563	23.066	42.204
210.665	127.182	143.155	97.719	223.401
210.907	115.061	137.889	88.23	247.148
100.11	49.287	61.421	35.82	112.728
43.827	21.492	27.662	16.104	54.229
22.549	11.141	14.684	8.573	30.437
13.163	6.546	8.775	5.152	19.04
8.41	4.202	5.7	3.369	12.824
5.739	2.877	3.938	2.343	9.11
4.116	2.069	2.85	1.706	6.74
3.068	1.546	2.14	1.287	5.149
2.358	1.19	1.655	1	4.037
1.857	0.939	1.31	0.794	3.233
1.493	0.756	1.058	0.643	2.636
1.22	0.62	0.869	0.53	2.184
1.014	0.516	0.725	0.443	1.835
0.853	0.435	0.612	0.374	1.558
0.724	0.369	0.521	0.318	1.333
0.616	0.315	0.447	0.273	1.149
0.53	0.271	0.385	0.234	0.998
0.461	0.233	0.333	0.203	0.872
0.4	0.202	0.291	0.176	0.765
0.35	0.177	0.254	0.153	0.673
0.308	0.155	0.223	0.135	0.599
0.267	0.137	0.197	0.12	0.535
0.234	0.12	0.174	0.105	0.475
0.211	0.107	0.157	0.093	0.426
0.186	0.093	0.138	0.084	0.382
0.164	0.082	0.123	0.074	0.343
0.14	0.073	0.111	0.064	0.311
0.119	0.065	0.1	0.051	0.277
0.104	0.058	0.091	0.045	0.251
0.091	0.052	0.082	0.041	0.229
0.079	0.046	0.074	0.037	0.208
0.175	0.174	0.212	0.152	0.463
4.43	5.685	6.211	4.847	11.957
18.3	16.756	19.547	15.711	43.326
22.613	14.551	17.323	15.067	42.732
181.977	106.951	117.207	79.591	191.182
510.151	229.766	272.329	187.679	519.678
370.615	127.187	158.738	114.089	354.884
140.93	44.993	58.286	39.724	136.818
72.254	22.862	29.569	20.316	69.638
70.269	21.377	26.531	19.457	60.548
54.016	19.82	24.679	18.346	57.87
30.436	12.558	15.832	11.79	38.326
17.781	7.94	10.155	7.452	25.118
11.087	5.184	6.729	4.844	16.906
7.361	3.536	4.65	3.288	11.824
10.217	4.782	5.869	3.796	12.434
19.864	7.679	9.291	5.517	17.386
20.922	7.03	8.527	5.084	15.87
15.189	5.347	6.54	3.981	12.572
10.598	3.961	4.895	3.059	9.805
7.423	2.928	3.661	2.336	7.623
5.324	2.193	2.775	1.793	5.967
3.929	1.673	2.141	1.393	4.729
2.98	1.303	1.684	1.098	3.801
3.69	1.11	1.43	0.926	3.204
227.935	6.857	7.279	3.774	9.247
639.72	37.935	41.08	21.354	53.131
434.423	119.644	133.487	89.745	221.669
167.695	126.027	151.204	112.01	312.971
64.423	50.084	62.712	46.488	143.372
66.848	39.665	47.933	36.501	105.809
119.554	48.881	59.374	46.927	135.426
92.841	31.109	38.632	30.817	93.454
44.669	16.386	20.846	16.014	51.812
32.441	10.016	12.837	9.568	31.803
310.528	82.615	90.532	87.701	211.398
745.306	239.753	278.942	239.508	668.049
492.33	174.216	214.887	159.619	505.866
184.35	67.651	86.049	61.52	204.813
102.006	39.153	49.324	38.157	122.144
86.537	32.997	41.252	35.516	108.432
422.5	89.139	99.819	104.572	238.961
1085.093	285.061	326.286	294.508	742.349
900.02	269.022	327.724	270.815	787.868
567.694	171.71	208.009	167.896	482.181
437.54	140.585	172.93	123.017	375.141
524.262	150.911	177.012	121.619	337.033
601.565	176.628	210.903	147.972	416.757
307.259	102.825	126.982	86.923	262.868
96.711	44.764	57.327	36.862	120.895
39.819	20.216	26.609	16.859	58.719
20.377	10.678	14.327	9.017	32.757
11.966	6.34	8.622	5.41	20.26
7.706	4.096	5.624	3.525	13.497
5.298	2.817	3.895	2.441	9.504
3.826	2.032	2.825	1.771	6.983
2.869	1.522	2.124	1.332	5.307
2.216	1.174	1.644	1.031	4.144
1.754	0.927	1.302	0.817	3.308
1.414	0.748	1.052	0.66	2.691
1.161	0.613	0.865	0.568	2.269
0.967	0.511	0.722	0.506	1.973
0.816	0.431	0.61	0.429	1.677
0.693	0.366	0.519	0.367	1.438
0.59	0.313	0.445	0.315	1.241
0.51	0.269	0.384	0.272	1.078
0.444	0.231	0.332	0.238	0.944
244.435	91.363	97.758	60.04	133.132
807.554	251.591	295.323	188.858	504.099
590.322	158.42	195.626	130.022	383.129
215.204	63.365	81.025	56.416	176.743
73.601	26.575	34.902	25.095	82.713
32.737	13.224	17.692	12.554	43.453
17.51	7.547	10.228	7.154	25.677
10.573	4.743	6.488	4.484	16.533
6.94	3.197	4.403	3.013	11.34
4.839	2.31	3.188	2.217	8.322
17.922	9.764	11.022	22.843	41.737
372.23	120.991	132.747	147.29	329.253
807.343	200.249	238.219	191.363	539.51
507.74	105.02	129.469	101.208	301.887
177.13	48.104	61.051	46.682	148.439
272.529	51.92	61.11	49.572	134.84
525.041	111.191	129.16	108.977	283.549
309.169	93.962	114.892	93.457	274.052
170.226	56.422	68.533	58.228	165.981
225.942	97.801	114.502	81.985	224.104
225.265	101.853	124.825	69.081	214.342
180.802	45.632	57.779	30.4	103.155
104.379	21.634	28.038	14.441	52.122
46.95	11.407	15.079	7.914	29.744
24.01	6.752	9.052	4.836	18.7
13.875	4.347	5.889	3.197	12.613
8.789	2.979	4.067	2.239	8.965
5.958	2.141	2.942	1.639	6.635
4.251	1.598	2.206	1.242	5.071
3.156	1.229	1.703	0.968	3.978
2.419	0.968	1.347	0.771	3.188
1.9	0.779	1.086	0.626	2.601
1.525	0.637	0.891	0.517	2.156
1.243	0.529	0.742	0.433	1.812
2.166	0.514	0.699	0.419	1.65
4.906	0.564	0.741	0.463	1.67
5.945	0.538	0.7	0.448	1.565
5.134	0.496	0.64	0.463	1.501
4.285	0.498	0.634	0.602	1.715
3.502	0.489	0.618	0.698	1.871
2.838	0.451	0.569	0.662	1.758
2.301	0.406	0.513	0.598	1.591
1.878	0.367	0.463	0.538	1.44
1.546	0.332	0.419	0.482	1.302
1.293	0.3	0.38	0.431	1.177
60.998	19.635	20.672	52.576	84.859
927.729	362.462	397.311	482.504	1065.158
1318.581	440.269	534.22	505.229	1422.056
742.1	230.211	280.695	255.62	720.17
356.278	136.402	170.542	143.487	440.254
164.406	51.424	66.305	52.236	173.139
63.125	21.774	28.78	21.382	75.557
29.551	11.17	15.016	10.748	39.605
16.228	6.534	8.887	6.208	23.543
9.955	4.186	5.742	3.943	15.266
6.603	2.864	3.954	2.682	10.543
4.639	2.059	2.857	1.92	7.635
3.404	1.538	2.142	1.43	5.738
2.586	1.184	1.655	1.098	4.441
2.017	0.934	1.309	0.865	3.521
1.61	0.752	1.057	0.695	2.847
1.306	0.617	0.868	0.569	2.342
1.079	0.513	0.724	0.473	1.956
0.904	0.433	0.611	0.398	1.653
0.765	0.368	0.52	0.337	1.409
0.65	0.314	0.446	0.289	1.21
0.557	0.269	0.384	0.248	1.049
0.483	0.232	0.332	0.214	0.913
0.42	0.202	0.291	0.186	0.801
0.365	0.177	0.253	0.16	0.702
0.322	0.154	0.222	0.141	0.623
0.279	0.136	0.196	0.125	0.555
0.244	0.12	0.174	0.11	0.495
0.219	0.107	0.156	0.097	0.44
0.195	0.093	0.138	0.087	0.395
0.171	0.082	0.123	0.078	0.356
0.146	0.073	0.111	0.068	0.321
0.126	0.065	0.099	0.054	0.287
0.109	0.058	0.091	0.047	0.258
0.095	0.052	0.082	0.042	0.236
0.083	0.046	0.074	0.039	0.214
0.073	0.039	0.065	0.035	0.197
0.067	0.035	0.059	0.032	0.183
0.061	0.033	0.055	0.028	0.164
0.058	0.031	0.052	0.026	0.148
0.054	0.029	0.049	0.024	0.139
0.051	0.028	0.047	0.022	0.13
0.047	0.025	0.043	0.02	0.123
0.044	0.022	0.038	0.018	0.116
0.041	0.02	0.035	0.017	0.11
0.04	0.017	0.032	0.017	0.105
0.038	0.017	0.031	0.015	0.1
0.036	0.016	0.03	0.014	0.094
0.034	0.016	0.028	0.013	0.09
0.031	0.015	0.026	0.012	0.087
0.031	0.014	0.025	0.012	0.084
0.03	0.014	0.024	0.011	0.08
0.029	0.013	0.023	0.011	0.077
0.028	0.013	0.022	0.011	0.075
0.026	0.013	0.022	0.011	0.073
0.025	0.012	0.021	0.011	0.071
0.024	0.012	0.02	0.011	0.068
0.024	0.012	0.02	0.01	0.065
0.022	0.011	0.019	0.01	0.063
0.022	0.011	0.018	0.01	0.061
0.021	0.011	0.018	0.01	0.059
3.89	0.249	0.269	0.185	0.408
23.575	1.548	1.671	0.838	1.931
40.668	3.246	3.658	1.557	4.055
32.144	3.209	3.651	1.545	4.093
19.879	2.772	3.174	1.415	3.779
12.493	2.282	2.631	1.258	3.384
8.238	1.836	2.136	1.091	2.962
5.708	1.469	1.725	0.93	2.559
4.127	1.18	1.4	0.788	2.198
3.092	0.956	1.146	0.665	1.885
2.385	0.783	0.948	0.563	1.621
29.826	4.747	5.1	6.903	12.222
116.902	43.054	46.615	37.627	80.164
109.796	68.131	79.807	48.5	129.896
51.384	31.615	38.558	24.429	71.494
25.897	15.253	19.211	12.392	38.428
14.746	8.427	10.902	7.007	22.835
9.248	5.182	6.845	4.364	14.852
6.227	3.442	4.618	2.924	10.324
4.422	2.42	3.284	2.071	7.533
3.271	1.776	2.432	1.529	5.7
2.499	1.348	1.859	1.168	4.438
1.959	1.052	1.458	0.915	3.534
1.568	0.839	1.168	0.733	2.868
1.276	0.682	0.952	0.597	2.365
1.057	0.563	0.789	0.495	1.978
0.899	0.533	0.731	0.427	1.711
0.801	0.679	0.881	0.402	1.61
0.716	0.791	1.01	0.38	1.542
0.619	0.697	0.89	0.329	1.348
0.539	0.618	0.789	0.287	1.185
0.471	0.551	0.703	0.253	1.049
0.412	0.492	0.628	0.222	0.931
0.365	0.44	0.561	0.198	0.833
0.321	0.393	0.502	0.176	0.747
0.285	0.351	0.45	0.159	0.674
0.254	0.315	0.405	0.143	0.61
0.226	0.283	0.364	0.128	0.552
0.202	0.253	0.327	0.115	0.5
0.18	0.227	0.294	0.1	0.447
0.158	0.202	0.264	0.089	0.406
0.142	0.18	0.236	0.081	0.371
0.121	0.161	0.212	0.073	0.335
0.107	0.142	0.189	0.065	0.305
0.096	0.127	0.169	0.059	0.278
0.084	0.113	0.15	0.052	0.255
0.075	0.102	0.136	0.04	0.23
0.065	0.09	0.122	0.034	0.207
0.057	0.082	0.111	0.032	0.186
0.053	0.071	0.099	0.029	0.17
0.05	0.062	0.088	0.026	0.157
0.046	0.055	0.079	0.025	0.145
0.043	0.05	0.073	0.023	0.131
0.042	0.044	0.065	0.022	0.122
0.04	0.039	0.059	0.019	0.115
0.038	0.033	0.052	0.018	0.11
0.036	0.03	0.048	0.016	0.104
0.035	0.028	0.046	0.014	0.1
0.034	0.027	0.043	0.014	0.096
0.032	0.025	0.041	0.014	0.093
0.03	0.024	0.04	0.013	0.09
0.028	0.02	0.035	0.012	0.085
0.027	0.019	0.033	0.011	0.081
0.026	0.016	0.03	0.011	0.1
0.045	0.016	0.03	0.011	0.112
0.04	0.015	0.031	0.011	0.109
0.028	0.015	0.03	0.01	0.104
0.024	0.014	0.029	0.01	0.1
0.023	0.013	0.027	0.01	0.096
0.022	0.013	0.026	0.01	0.093
0.021	0.013	0.025	0.01	0.09
0.021	0.012	0.025	0.01	0.087
0.02	0.012	0.024	0.01	0.085
0.02	0.011	0.023	0.01	0.083
0.019	0.011	0.022	0.01	0.081
0.019	0.011	0.021	0.009	0.078
0.075	0.094	0.11	0.103	0.264
0.084	0.155	0.183	0.204	0.488
0.082	0.173	0.206	0.241	0.576
0.076	0.163	0.194	0.228	0.549
0.071	0.153	0.183	0.215	0.52
0.066	0.145	0.173	0.202	0.492
0.058	0.136	0.163	0.19	0.465
0.047	0.128	0.153	0.178	0.439
0.033	0.121	0.145	0.166	0.414
0.022	0.114	0.137	0.155	0.39
0.02	0.107	0.129	0.144	0.367
0.02	0.099	0.12	0.133	0.344
0.019	0.089	0.11	0.123	0.321
0.018	0.082	0.102	0.113	0.298
0.017	0.074	0.092	0.102	0.275
0.017	0.065	0.08	0.093	0.249
0.017	0.057	0.071	0.082	0.23
0.016	0.052	0.066	0.075	0.208
0.016	0.047	0.06	0.067	0.19
0.016	0.042	0.054	0.06	0.173
0.016	0.037	0.049	0.048	0.153
0.016	0.032	0.043	0.039	0.137
0.016	0.027	0.038	0.036	0.125
0.016	0.023	0.034	0.033	0.115
0.016	0.023	0.032	0.028	0.105
0.016	0.022	0.032	0.026	0.093
0.016	0.021	0.03	0.024	0.086
0.016	0.021	0.03	0.023	0.082
0.015	0.019	0.028	0.02	0.077
0.015	0.016	0.025	0.018	0.072
0.015	0.015	0.024	0.015	0.067
0.015	0.013	0.02	0.014	0.065
0.015	0.013	0.02	0.014	0.063
0.015	0.012	0.019	0.013	0.061
0.015	0.011	0.017	0.012	0.058
0.015	0.01	0.016	0.011	0.056
0.015	0.01	0.016	0.011	0.053
0.015	0.01	0.015	0.011	0.051
0.015	0.01	0.015	0.01	0.048
0.015	0.01	0.015	0.009	0.047
0.015	0.01	0.014	0.009	0.046
0.015	0.009	0.014	0.009	0.045
0.015	0.009	0.014	0.009	0.044
0.015	0.009	0.014	0.009	0.043
0.015	0.009	0.014	0.009	0.043
0.015	0.009	0.013	0.008	0.042
0.015	0.009	0.013	0.008	0.041
0.015	0.008	0.013	0.008	0.039
0.015	0.008	0.013	0.008	0.039
0.015	0.008	0.013	0.008	0.039
0.015	0.008	0.013	0.008	0.038
0.015	0.008	0.012	0.008	0.038
0.015	0.008	0.012	0.008	0.037
0.014	0.008	0.012	0.008	0.037
0.014	0.008	0.012	0.008	0.037
0.014	0.008	0.012	0.008	0.037
0.014	0.008	0.012	0.008	0.036
0.014	0.008	0.012	0.008	0.036
0.014	0.008	0.012	0.008	0.036
0.014	0.008	0.011	0.008	0.036
0.014	0.008	0.011	0.008	0.036
0.014	0.008	0.011	0.008	0.035
0.014	0.008	0.011	0.008	0.035
0.997	1.056	1.125	0.332	0.937
3.649	3.157	3.597	0.994	3.124
4.856	3.213	3.701	1.183	3.634
4.423	2.812	3.264	1.111	3.428
3.837	2.332	2.731	1.016	3.134
3.218	1.882	2.226	0.907	2.796
2.651	1.507	1.802	0.794	2.453
2.172	1.21	1.463	0.687	2.133
1.784	0.98	1.197	0.591	1.848
1.474	0.801	0.989	0.508	1.602
1.228	0.662	0.825	0.437	1.393
1.031	0.553	0.696	0.377	1.216
0.872	0.468	0.593	0.327	1.068
0.746	0.399	0.511	0.285	0.943
0.643	0.344	0.444	0.249	0.836
0.557	0.297	0.386	0.217	0.74
0.482	0.257	0.337	0.191	0.659
0.42	0.223	0.296	0.167	0.589
0.371	0.194	0.259	0.147	0.527
0.325	0.17	0.23	0.129	0.472
0.287	0.15	0.202	0.114	0.423
0.254	0.132	0.179	0.101	0.384
0.221	0.117	0.16	0.091	0.349
0.195	0.104	0.143	0.079	0.312
0.177	0.093	0.129	0.072	0.285
0.155	0.08	0.114	0.065	0.257
0.136	0.071	0.102	0.056	0.233
0.115	0.063	0.092	0.045	0.21
0.098	0.057	0.084	0.037	0.189
0.086	0.051	0.076	0.034	0.174
0.073	0.046	0.07	0.03	0.159
14.09	7.149	7.629	3.976	10.677
62.134	29.499	33.552	15.168	47.357
65.23	30.576	36.257	15.708	53.19
36.08	17.433	21.263	9.95	35.246
20.134	9.954	12.447	6.128	22.597
12.146	6.089	7.786	3.943	15.096
7.897	3.992	5.203	2.682	10.599
5.452	2.77	3.667	1.915	7.764
3.944	2.01	2.695	1.424	5.884
2.96	1.512	2.046	1.093	4.584
2.288	1.17	1.596	0.861	3.651
3.55	1.67	2.092	1.216	4.288
7.314	2.772	3.38	2.086	6.589
8.402	2.766	3.374	2.186	6.72
6.993	2.356	2.879	1.889	5.813
5.614	1.973	2.42	1.612	4.983
4.422	1.631	2.009	1.357	4.235
3.47	1.339	1.66	1.133	3.58
2.741	1.099	1.373	0.942	3.022
31.863	21.401	22.986	19.353	44.1
111.299	62.416	71.835	59.537	154.282
96.4	44.443	53.051	43.496	120.852
46.26	21.479	26.411	20.638	62.156
23.906	11.373	14.353	10.711	34.43
13.841	6.709	8.657	6.232	21.106
8.777	4.308	5.658	3.968	13.992
5.957	2.948	3.926	2.702	9.826
4.255	2.118	2.85	1.935	7.208
3.162	1.58	2.145	1.442	5.47
2.425	1.215	1.66	1.108	4.266
3.104	4.765	5.421	11.38	20.839
8.44	47.12	52.085	72.731	154.3
82.733	85.224	100.738	97.966	262.469
219.851	47.531	57.953	46.913	140.032
176.533	34.053	41.228	28.51	88.005
107.164	32.819	40.116	26.134	83.581
61.42	21.384	26.534	16.634	55.233
31.696	12.34	15.614	9.878	34.046
21.45	8.068	10.292	6.211	22.137
20.241	6.878	8.691	4.552	16.653
16.708	5.936	7.526	3.604	13.614
11.738	4.305	5.501	2.619	10.071
8.361	3.201	4.117	1.968	7.662
6.059	2.424	3.139	1.519	5.973
4.485	1.865	2.432	1.198	4.747
3.397	1.458	1.915	0.961	3.834
2.63	1.158	1.532	0.782	3.141
2.078	0.933	1.242	0.644	2.606
1.67	0.763	1.021	0.538	2.186
1.364	0.631	0.849	0.453	1.852
1.128	0.529	0.715	0.386	1.585
0.945	0.448	0.608	0.331	1.368
0.802	0.383	0.522	0.284	1.186
0.686	0.33	0.451	0.246	1.033
0.588	0.284	0.391	0.213	0.905
0.506	0.246	0.34	0.186	0.798
0.443	0.238	0.325	0.173	0.731
0.387	0.233	0.317	0.155	0.673
0.337	0.207	0.283	0.137	0.6
0.299	0.181	0.249	0.121	0.535
0.26	0.159	0.221	0.108	0.482
0.227	0.142	0.198	0.093	0.434
0.204	0.128	0.177	0.085	0.389
0.182	0.114	0.158	0.076	0.353
0.16	0.102	0.143	0.068	0.322
0.136	0.092	0.129	0.06	0.291
0.117	0.083	0.118	0.05	0.26
0.101	0.071	0.104	0.04	0.231
0.088	0.064	0.094	0.036	0.212
0.076	0.057	0.085	0.032	0.193
0.067	0.052	0.078	0.029	0.176
0.063	0.046	0.071	0.027	0.165
0.058	0.041	0.064	0.025	0.152
0.054	0.035	0.057	0.103	0.314
4.807	3.235	3.473	4.729	10.37
86.999	52.557	57.851	51.543	123.603
206.692	100.906	119.715	92.019	257.963
134.419	54.729	67.496	51.193	154.655
55.992	24.185	30.806	22.63	73.749
27.136	12.335	16.119	11.436	39.568
15.208	7.139	9.508	6.575	23.76
9.459	4.529	6.114	4.156	15.489
6.336	3.074	4.19	2.814	10.726
4.483	2.194	3.013	2.007	7.777
3.308	1.688	2.315	1.664	6.162
35.942	16.143	17.712	14.128	33.012
128.762	59.67	68.271	47.643	121.737
111.087	56.237	67.889	43.352	124.178
104.062	43.754	52.183	34.972	96.766
330.36	147.017	166.746	137.64	338.033
431.528	185.643	225.211	187.957	542.418
211.524	76.107	96.129	76.311	242.659
74.262	29.443	38.406	28.567	98.755
33.009	14.121	18.828	13.416	48.953
17.631	7.89	10.678	7.407	27.998
10.635	4.895	6.694	4.563	17.662
6.975	3.272	4.509	3.036	11.951
4.861	2.312	3.203	2.138	8.521
59.557	19.92	21.348	20.834	41.994
222.384	120.19	134.284	113.808	271.925
215.982	140.46	170.552	122.888	374.803
155.058	162.701	189.168	136.748	373.674
314.512	219.505	263.29	206.286	581.233
467.952	115.552	143.783	113.672	350.914
252.919	41.433	53.28	38.589	132.042
83.227	18.186	23.998	16.623	60.625
35.584	9.6	12.894	8.709	33.065
18.624	5.739	7.802	5.191	20.228
11.1	3.739	5.127	3.378	13.399
7.225	2.592	3.577	2.341	9.405
5.008	1.883	2.612	1.701	6.899
3.639	1.418	1.975	1.282	5.238
2.742	1.1	1.537	0.995	4.088
2.127	0.873	1.223	0.79	3.263
1.688	0.707	0.992	0.639	2.654
11.346	3.475	3.971	1.663	5.581
53.284	12.786	14.571	8.218	21.886
75.772	17.661	20.575	18.589	44.921
49.936	13.682	16.275	17.872	43.615
27.162	8.838	10.711	11.227	29.297
15.787	5.762	7.111	6.936	19.255
9.926	3.901	4.897	4.471	13.081
6.666	2.752	3.509	3.035	9.278
4.715	2.016	2.605	2.158	6.846
3.474	1.524	1.993	1.594	5.221
2.645	1.183	1.563	1.215	4.092
2.067	0.939	1.251	0.951	3.279
1.65	0.759	1.019	0.76	2.676
6.042	5.081	5.582	13.769	22.831
38.817	27.469	30.765	58.937	114.651
79.819	41.726	49.138	67.052	156.611
60.987	27.612	33.353	44.53	109.386
32.599	16.381	20.281	26.244	67.582
18.383	9.859	12.423	14.838	40.019
24.357	79.039	86.877	70.168	165.29
42.296	165.22	195.464	145.558	399.063
35.223	84.053	103.716	77.946	230.43
21.612	32.327	41.315	29.872	96.365
13.495	15.185	19.916	13.906	47.803
8.853	8.358	11.166	7.617	27.389
6.102	5.133	6.946	4.668	17.323
4.39	3.406	4.652	3.095	11.751
3.273	2.393	3.291	2.174	8.397
2.513	1.756	2.428	1.595	6.244
1.977	1.333	1.851	1.211	4.792
1.586	1.04	1.45	0.945	3.773
1.293	0.83	1.16	0.754	3.033
1.071	0.675	0.946	0.613	2.482
0.9	0.558	0.783	0.507	2.063
2.277	1.103	1.329	0.947	2.812
6.746	4.566	5.169	3.869	10.157
9	8.008	9.404	6.927	20.114
