3	4	5	6	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	26	27	28	29	30	31	32	33	34	37	38	39	40	42	43	46	49	50	52	53	54	55	57	58	59	62	66	67	69	70	71	73	75	76	77	78	79	80	82	83	85	86	87	88	89	90	91	93	94	95	96	97	99	100	101	103	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122
3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352	3.352
2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421	2.421
1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9
1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715	1.715
1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599	1.599
1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514
1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564
1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475
1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491	1.491
4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758	4.758
7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523	7.523
7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077	7.077
3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405	3.405
2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396	2.396
1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851	1.851
1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681
1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571	1.571
1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51	1.51
1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562	1.562
1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462	1.462
1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485	1.485
1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487	1.487
1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552	1.552
127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943	127.943
52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7	52.7
6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934	6.934
3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435	3.435
2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389	2.389
1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916	1.916
1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625	1.625
1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587	1.587
1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512
3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621	3.621
36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361	36.361
133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776	133.776
81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891	81.891
